注意事项,#genre#
陇南综合,https://play.kankanlive.com/live/1709171819929902.m3u8
平凉综合,https://play.kankanlive.com/live/1694661314645984.m3u8
庆阳综合,https://play.kankanlive.com/live/1700643403411931.m3u8
庆阳文旅,https://play.kankanlive.com/live/1700643349159930.m3u8
甘南综合,https://play.kankanlive.com/live/1711955176432990.m3u8
甘南夏河,https://play.kankanlive.com/live/1718872789499909.m3u8
甘南卓尼,https://play.kankanlive.com/live/1711955964973985.m3u8
甘南迭部,https://play.kankanlive.com/live/1711955827175988.m3u8
舟曲综合,https://play.kankanlive.com/live/1711956058188984.m3u8
张掖综合,http://play.kankanlive.com/live/1720583434627241.m3u8
张掖农旅,http://play.kankanlive.com/live/1720583009200246.m3u8
静宁综合,https://play.kankanlive.com/live/1722996149311198.m3u8
甘州综合,https://play.kankanlive.com/live/1656898082155960.m3u8
秦安综合,https://play.kankanlive.com/live/1680577080200944.m3u8,https://play.kankanlive.com/live/1680577080200944.m3u8
清水综合,https://play.kankanlive.com/live/1724065906329286.m3u8
景泰综合,https://play.kankanlive.com/live/1624439143745981.m3u8,https://play.kankanlive.com/live/1624439143745981.m3u8
靖远综合,https://play.kankanlive.com/live/1692005762394912.m3u8,http://play.kankanlive.com/live/1692005762394912.m3u8,https://play.kankanlive.com/live/1692005762394912.m3u8
陇西综合,https://play.kankanlive.com/live/1702426649052972.m3u8
渭源综合,https://play.kankanlive.com/live/1701943385631927.m3u8
兰州兰石,http://play.kankanlive.com/live/1679470864707966.m3u8
庄浪综合,https://play.kankanlive.com/live/1687654127961989.m3u8
西峰综合,https://play.kankanlive.com/live/1683944827526991.m3u8,http://play.kankanlive.com/live/1683944827526991.m3u8
西和综合,https://play.kankanlive.com/live/1659926941626981.m3u8,https://play.kankanlive.com/live/1659926941626981.m3u8
成县综合,https://play.kankanlive.com/live/1702454377323961.m3u8,https://play.kankanlive.com/live/1702454377323961.m3u8
岷县综合,https://play.kankanlive.com/live/1722561653629309.m3u8
会宁综合,https://play.kankanlive.com/live/1721783897283302.m3u8
武夷山综合,http://fjwysdb.chinashadt.com:2036/live/1.stream/playlist.m3u8
武夷山文旅茶,http://fjwysdb.chinashadt.com:2036/live/3.stream/playlist.m3u8
福州生活,http://live.zohi.tv/video/s10001-fztv-3/index.m3u8,http://live.zohi.tv:80/video/s10001-fztv-3/index.m3u8
福州新闻,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8
福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8
可克达拉新闻综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8
石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8,http://110.153.180.106:55555/out_1/index.m3u8
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8,http://110.153.180.106:55555/out_2/index.m3u8
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8,http://110.153.180.106:55555/out_3/index.m3u8
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8,http://110.153.180.106:55555/out_4/index.m3u8
五师综合,http://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8
五师双河,http://liveout.btzx.com.cn/62ds9e/6o77s4.m3u8
五家渠综合频道,https://liveout.btzx.com.cn/62ds9e/d9vi5g.m3u8
新星综合,http://test5.btzx.com.cn/live/13TV.stream/playlist.m3u8
克拉玛依影视剧场,http://klmysjtzb.rcsxzx.com/hls/klmy3.m3u8
磐石综合,http://stream5.jlntv.cn/ps/sd/live.m3u8,http://stream3.jlntv.cn:80/aac_psgb/sd/live.m3u8
九台综合,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8,http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD],http://stream10.jlntv.cn/jiutaitv/sd/live.m3u8?zjild
桦甸综合,http://stream10.jlntv.cn/huadian/sd/live.m3u8,http://stream9.jlntv.cn:80/aac_huadiangb/playlist.m3u8
上海第一财经,http://139.155.142.13:9177/migu.php?id=dycj,https://satellitepull.cnr.cn/live/wx32dycjgb/playlist.m3u8
江苏城市,http://139.155.142.13:9177/migu.php?id=jscs
江苏综艺,http://139.155.142.13:9177/migu.php?id=jszy
江苏影视,http://139.155.142.13:9177/migu.php?id=jsys
江苏公共新闻,http://139.155.142.13:9177/migu.php?id=jsggxw
江苏国际,http://139.155.142.13:9177/migu.php?id=jsgj
江苏教育,http://139.155.142.13:9177/migu.php?id=jsjy
江苏体育休闲,http://139.155.142.13:9177/migu.php?id=jstyxx
优漫卡通,http://139.155.142.13:9177/migu.php?id=ymkt
南京新闻综合,http://139.155.142.13:9177/migu.php?id=njxwzh
南京教科,http://139.155.142.13:9177/migu.php?id=njkj
南京十八,http://139.155.142.13:9177/migu.php?id=njsb
淮安新闻综合,http://139.155.142.13:9177/migu.php?id=haxwzh
连云港新闻综合,http://139.155.142.13:9177/migu.php?id=lygxwzh
泰州新闻综合,http://139.155.142.13:9177/migu.php?id=tzxwzh
宿迁新闻综合,http://139.155.142.13:9177/migu.php?id=sqxwzh
徐州新闻综合,http://139.155.142.13:9177/migu.php?id=xzxwzh
内蒙古蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=4971666599ef9411629213c9a300bf66&txTime=771EF880
七台河新闻综合,http://live.qthnews.org.cn:1935/live/live1/800k/tzwj_video.m3u8
七台河民生社教,http://live.qthnews.org.cn:1935/live/live2/800k/tzwj_video.m3u8
万荣综合,http://60.222.246.220:19433/hls1.m3u8
中华特产,http://120.76.248.139/live/bfgd/4200000158.m3u8
中国蓝新闻,http://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
临沂农科,https://m3u8-channel.lytv.tv/nmip-media/channellive/channel115062/playlist.m3u8
乌兰察布新闻综合,https://livestream-bt.nmtv.cn/nmtv/2354general.m3u8?txSecret=cf5f71d0000862b18f5813607b3dfd5b&txTime=771E8800
乐家购物,http://112.46.105.20:8009/hls/23/index.m3u8
云霄综合,https://live.zzyxxw.com:2443/live/xwzh.m3u8,http://live.zzyxxw.com:85/live/xwzh.m3u8,http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian
五台综合,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8?zshanxd,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8?zshanxd&amp;quot;
井研综合,http://tvfile.jyrmt.cn/nmip-media/channellive/channel104452/playlist.m3u8
亳州农村,http://zbbf2.ahbztv.com/live/418.m3u8
仁寿综合,https://play.scrstv.com.cn/DT/live.m3u8?auth_key=60001724663204-0-0-c1cc4ded9841ac34f63cdbd3aec647ef
任丘综合,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
优优宝贝,http://120.76.248.139/live/bfgd/4200000153.m3u8
余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8,https://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?cWlkPSZzPTg3OWMwYmMyZDMzYTFhZGY3NDQxMjgyYTg1MmUzNTY0JmVzPTE3MDY2Nzc4NzMmdXVpZD0yMjdiY2MzNGNiNGY0MThlYjRiY2IxYzcwNmZjODNkMS02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD10eF9waG9uZV9saXZl,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
余杭未来E,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8
余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?cWlkPSZzPTg3OWMwYmMyZDMzYTFhZGY3NDQxMjgyYTg1MmUzNTY0JmVzPTE3MDY2Nzc4NzMmdXVpZD0yMjdiY2MzNGNiNGY0MThlYjRiY2IxYzcwNmZjODNkMS02NzQ3NDY2NyZ2PTImYXM9MCZjZG5leF9pZD10eF9waG9uZV9saXZl
六合新闻综合,http://p2hs.vzan.com/720020/432453820030502236/live.m3u8
六安公共,http://ls.qingting.fm/live/1794199.m3u8
六安新闻综合,http://ls.qingting.fm/live/267.m3u8
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
兵团五师双河新闻综合,https://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8?zxinjd,http://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8?fbl=
兵团八师石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8?zxinjd
兵团八师石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8?zxinjd
内蒙农牧,http://play1-qk.nmtv.cn:80/live/1686561299036179.m3u8
内蒙古农牧,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=4d368a175afa19737a9f5be10af24fe2&txTime=771E8800
内蒙古综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=b4373417a82ed64e52b0982a66da8df2&txTime=771E8800
内蒙古蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=d9d0fd7a252ef56b515c46a2e21830f4&txTime=771E8800
内蒙经济,https://ls.qingting.fm/live/1885/64k.m3u8
包头新闻综合,https://livestream-bt.nmtv.cn/nmtv/2358general.m3u8?txSecret=98390a77c143a68f0fd64bfe6e181dcb&txTime=771E8800
北京影帝的分身,https://www.goodiptv.club/douyu/9805480
北京科教,http://player.cntv.cn/standard/live_HLSDRM20180606.swf?ChannelID=btv3&P2PChannelID=pd://cctv_p2p_hdbtv3
北京青年,http://player.cntv.cn/standard/live_HLSDRM20180919.swf?v=180.171.5.8.9.6.3.9&ChannelID=btv8&videoTVChannel=btv8&P2PChannelID=pd://cctv_p2p_hdbtv8&tai=btv8&VideoName=btv8&channelID=btv8
南国都市,http://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=140110ae3d6c936a77f94c4f4d85b0d3&txTime=18d57929bd4
南宁都市生活,http://615bbf179ba53515dccad7b1da5d1ad9.livehwc3.cn/hls.nntv.cn/nnlive/WLSH_24.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=2598844eaee8a4265e706fc14b3fc11d
南通都市生活,https://cm-live.ntjoy.com/live/4f3.m3u8
句容党建,http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
句容影院,http://jrlive.jrntv.com/live/_definst_/yingshis/chunklist_w1994429382.m3u8?zjiangsd
句容新闻综合,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8?zjiangsd
句容生活,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
叶县,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
名山综合,https://m3u8channel-bx.yunxya.com/nmip-media/channellive/channel104666/playlist.m3u8,https://m3u8channel-ms.yunxya.com:443/nmip-media/audiolive/audio100580/playlist.m3u8
呼和浩特新闻综合,https://livestream-bt.nmtv.cn/nmtv/2331general.m3u8?txSecret=4d7342ca5cd74480526ab6d292247aff&txTime=771E8800
哈密一套,https://tvpull.hmgbtv.com/hmtv/channel9cd66b3d5d258b2b.flv
哈密三套,https://tvpull.hmgbtv.com/hmtv/channelfb0e5c505477aa44/playlist.m3u8
哈密二套,https://tvpull.hmgbtv.com/hmtv/channel108259412c6a6711/playlist.m3u8
哈尔滨娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8,http://stream.hrbtv.net/ylpd/sd/live.m3u8?zheild,http://stream.hrbtv.net/ylpd/sd/live.m3u8,https://stream.hrbtv.net/ylpd/sd/live.m3u8,http://stream.hrbtv.net/ylpd/sd/live.m3u8?zheild
哈尔滨资讯,http://stream.hrbtv.net/zxpd/sd/live.m3u8
哈尔滨都市咨询,http://stream.hrbtv.net/zxpd/sd/live.m3u8?zheild
四海钓鱼,http://120.76.248.139/live/bfgd/4200000229.m3u8
大宁综合,http://live.daningtv.com/aac_dngb/playlist.m3u8
太谷新闻综合,https://p2.vzan.com/slowlive/596867413819827251/live.m3u8?zbid=1725814272&tpid=1516989100&type=0,https://p2.vzan.com/slowlive/596867413819827251/live.m3u8?zbid=1725814272&amp;amp;tpid=1516989100&amp;amp;type=0
宁夏经济,https://ls.qingting.fm/live/1841/64k.m3u8
安徽导视,http://dspdhls.appcoo.com:8888/live/dspd/index.m3u8
安顺新闻,http://hplayer1.juyun.tv/camera/154379194.m3u8,https://ls.qingting.fm/live/5022203/64k.m3u8
宜兴新闻,https://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_xw.m3u8,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_xw.m3u8?zjiangsd
宜兴紫砂,http://3gvod.zjgonline.com.cn:1935/live/_definst_/xinwenzonghe_app/chunklist.m3u8,http://yixing-tv-ori-hls.jstv.com/yixing-tv-ori/yixing_zs.m3u8?zjiangsd
宾阳综合,http://pulls.myun.tv/live/0dkp33j5.m3u8
屏边综合,http://live.ynurl.com/video/s10040-pbzh/index.m3u8?zyund
山东文旅,http://58.57.40.22:9901/tsfile/live/1023_1.m3u8
山东新闻,http://ls.qingting.fm/live/60180.m3u8
山东生活,http://ls.qingting.fm/live/60260.m3u8
峨山电视,http://live.ynurl.com/video/s10034-ESTV/index.m3u8,http://live.ynurl.com/video/s10034-ESTV/index.m3u8?zyund
嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8
巧家综合,http://livebroadcast.ccwb.cn/live/w1593303918254963.m3u8?zyund
巴彦淖尔新闻综合,https://livestream-bt.nmtv.cn/nmtv/2348general.m3u8?txSecret=6a4ddce077e41b976fe33619fbef2b30&txTime=771E8800
常熟民生,http://3gvod.zjgonline.com.cn:1935/live/_definst_/shehuishenghuo_app/chunklist.m3u8
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
广元公共,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8
广西国际,https://hlscdn.liangtv.cn/live/0234c48e0bc24fe1b41b9999a253e581/1075ee38e04f490690f6a36a16e09c79.m3u8,http://hlscdn.liangtv.cn/live/0234c48e0bc24fe1b41b9999a253e581/1075ee38e04f490690f6a36a16e09c79.m3u8?fbl=
康定综合,http://kdfile.ganzitv.com/nmip-media/channellive/channel100663/playlist.m3u8
延边2,http://stream5.jlntv.cn/wq/playlist.m3u8,http://stream8.jlntv.cn/ljtv/playlist.m3u8
开远综合,http://live.ynurl.com/video/s10044-KYTV/index.m3u8?zyund
收藏天下,http://www.cdnstv.com:6398/hls/1118/index.m3u8
文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8?zyund
文山州新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8?zyund
新昌新闻综合,https://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8,http://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
新昌生活,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
新沂新闻,http://live.xysrmt.cn/xwzh/sd/live.m3u8?zjiangsd
新沂生活,http://live.xysrmt.cn/shpd/sd/live.m3u8?zjiangsd
新闻综合,http://p2.vzan.com/slowlive/596867413819827251/live.m3u8
施甸综合,http://live.ynurl.com/video/s10048-SDTV/index.m3u8,http://live.ynurl.com/video/s10048TV/index.m3u8?zyund
无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8?_upt=978cd8731706199708,http://stream.thmz.com/wxtv2/sd/live.m3u8?_upt=acffe97a1704940314
无锡新闻综合,http://stream.thmz.com/wxtv1/sd/live.m3u8,http://m.m3u8.wifiwx.com/live/wifiwx-239.m3u8?zjiangsd,http://stream.thmz.com/wxtv1/sd/live.m3u8?_upt=4ba3ab191698644028
无锡生活,http://stream.thmz.com/wxtv4/sd/live.m3u8,http://stream.thmz.com/wxtv4/sd/live.m3u8?_upt=978cd8731706199708
无锡经济,https://stream.thmz.com/wxtv5/playlist.m3u8,http://stream.thmz.com/wxtv5/sd/live.m3u8?zjiangsd,http://stream.thmz.com/wxtv5/playlist.m3u8?_upt=10155d141706166867,http://stream.thmz.com/wxtv5/playlist.m3u8,http://stream.thmz.com/wxtv5/sd/live.m3u8?_upt=cfacd5221704890772
旺苍新闻综合,http://channel.wcrmt.cn:80/nmip-media/channellive/channel105268/playlist.m3u8,http://live.spccmc.com:90/live/spxwzh.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
昌黎综合,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8
易门综合,https://zb-live.ynurl.com/yimen/3b75a2f9-7941-46b7-992d-a9796fbca5fe.m3u8
普陀电视台,https://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
朝阳新闻综合,http://120.76.248.139/live/bfgd/4200000282.m3u8
松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?fbl=,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed;http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8zzhed
梁河综合,http://live.ynurl.com/video/s10032-lhtv/index.m3u8?zyund
梅河口综合,http://stream3.jlntv.cn:80/aac_mhkgb/playlist.m3u8
武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8?zshanxd,http://60.220.198.84:81/0.m3u8,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8?zshanxd
武威新闻,https://play.kankanlive.com/live/1693539781636986.m3u8
武汉一台新闻综合,https://ls.qingting.fm/live/20198/64k.m3u8
武进新闻,https://live.wjyanghu.com/live/CH1.m3u8,http://live.wjyanghu.com/live/CH1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD],https://live.wjyanghu.com/live/CH1.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
武进生活,http://live.wjyanghu.com/live/CH2.m3u8,https://live.wjyanghu.com/live/CH2.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
永城综合,http://tvpull.dxhmt.cn:9081/tv/11481-1.m3u8
汕头文旅,http://tv.zzlag.top:9003/hls/5/index.m3u8
江川综合,http://live.ynurl.com/video/s10037-JCTV/index.m3u8,http://live.ynurl.com/video/s10037-JCTV/index.m3u8?zyund
河北农民,https://radio.pull.hebtv.com/live/hebnczx.m3u8,https://ls.qingting.fm/live/1650/64k.m3u8,http://ls.qingting.fm/live/1650.m3u8,https://jwcdnqx.hebyun.com.cn/live/clzhpd/1500k/tzwj_video.m3u8?zhebd
河南乡村,http://www.cdnstv.com:6398/hls/1116/index.m3u8
河南戏曲,http://www.cdnstv.com:6398/hls/1119/index.m3u8
河南新闻,http://www.cdnstv.com:6398/hls/1114/index.m3u8
河南法治,http://www.cdnstv.com:6398/hls/1112/index.m3u8
河南电视剧,http://www.cdnstv.com:6398/hls/1113/index.m3u8
泗洪新闻综合,http://live1.habctv.com/ggpdsl/sd/live.m3u8?zjiangsd,http://live1.habctv.com/ggpdsl/sd/live.m3u8,http://3739115337.cloudvdn.com/a.m3u8?domain=siyang-tv-hls.cm.jstv.com&player=nwEAAKHdjSKP_58X&secondToken=secondToken%3A5FUijZmDyNMxtCDdne0YzSAwjuw&streamid=siyang-tv%3Asiyang-tv%2Fsiyangzh&v3=1,http://stream1.mytaizhou.net/xwzh/playlist.m3u8?_upt=2f3c2e461725409415
洛阳文旅,https://wshlslive.migucloud.com/live/CVN934JS_C0/playlist.m3u8
洛阳科教,https://wshlslive.migucloud.com/live/RJ0EYBCZ_C0/playlist.m3u8
洛阳综合,https://wshlslive.migucloud.com/live/6AL7GTQX_C0/playlist.m3u8
洞头综合,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8
津南一套,http://play.jinnantv.top/live/JNTV1.m3u8?ztianjd,http://61.147.106.103/play.jinnantv.top/live/JNTV1.m3u8?ztianjd&wsSession=4e59297ef5846f4a7cf02eb3-172672213891355&wsIPSercert=6d426cba8b106cdec9147b1e2a9ace7c&wsiphost=local&wsBindIP=1,http://61.147.106.103/play.jinnantv.top/live/JNTV1.m3u8?ztianjd&amp;wsSession=4e59297ef5846f4a7cf02eb3-172672213891355&amp;wsIPSercert=6d426cba8b106cdec9147b1e2a9ace7c&amp;wsiphost=local&amp;wsBindIP=1
浙江休闲台,http://ali-m-l.cztv.com/channels/lantian/channel006/720p.m3u8
浙江公共新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8,http://ali-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江教育,http://ali-m-l.cztv.com/channels/lantian/channel04/720p.m3u8,http://ali-vl.cztv.com/channels/lantian/channel004/360p.m3u8
浙江数码时代,http://ali-m-l.cztv.com/channels/lantian/channel12/720p.m3u8?zzhed,https://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江生活,http://ls.qingting.fm/live/1099.m3u8,http://ali-m-l.cztv.com/channels/lantian/channel003/720p.m3u8,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江留学,http://ali-vl.cztv.com/channels/lantian/channel009/360p.m3u8,https://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
浙江经视,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江遂昌,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]
浙江青田,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8?zzhed
海南新闻,https://satellitepull.cnr.cn/live/wxhainxwgb/playlist.m3u8,http://ls.qingting.fm/live/1861.m3u8
海宁新闻综合,http://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8,https://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8,https://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8?zbid=293304&tpid=1708007815,https://p2hs.vzan.com/slowlive/317913155078575177/live.m3u8?zbid=293304&amp;amp;tpid=1708007815
海盐新闻,http://lived.dmqhyadmin.com/ds/sd/live.m3u8?zzhed
涡阳新闻综合,http://220.180.124.18:888/live/ch0.m3u8
淅川电视,http://live.dxhmt.cn:9081/tv/11326-1.m3u8
淮安影院娱乐,http://live1.habctv.com/ysylsl/sd/live.m3u8
淮阴综合,https://huaiyin-tv-replay.cm.jstv.com/huaiyin-tv/huaiyinf.m3u8
清镇新闻综合,http://pili-live-rtmp.143.i2863.com/i2863-143/live_143_397273.m3u8?zguizd
渭源新闻,https://play.kankanlive.com/live/1711955176432990.m3u8
湖北生活,http://satellitepull.cnr.cn/live/wx32hubczshgb/playlist.m3u8,https://satellitepull.cnr.cn/live/wx32hubczshgb/playlist.m3u8
湖南爱晚,http://p2.vzan.com/527645544/149039617847513156/live.m3u8
湖州公共民生,http://hzcm-live.media.hugd.com/1e6b554b9ab74513958c0e1ffe664d22/9acaa7634309494cb29a85eb12136607.m3u8?auth_key=2272900830-9a2389b8bf4e49d580d4ad807423d326-0-ea78a5c7a678c436263582d368f5009e
湖州文化娱乐,https://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887,http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887&fbl=,http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887,http://hzcm-live.media.hugd.com/613c47f0ab0d4eaa98b21378d0db6ded/0051d31c9dd543a7825eea4e49675b2a.m3u8?auth_key=2277598059-0a5ebfa1c0dc4671b42a60810fc37039-0-fa625b7d1feab612062453c12e3c8887&amp;fbl=
